STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,CLIMATE_CHANGE_INDICATORS,Climate Change Indicators,GEO_PICT,Pacific Island Countries and territories,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1984,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1985,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1986,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1987,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1988,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1989,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1990,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1991,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1992,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1993,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1994,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1995,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1996,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1997,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1998,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,1999,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2000,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2001,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2002,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2003,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2004,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2005,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2006,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2007,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2008,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2009,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2010,,1.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2011,,1.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2012,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2013,,1.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2014,,1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2015,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2016,,0.9,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2017,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2018,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2019,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2020,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2021,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2022,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2023,,0.7,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,SB,Solomon Islands,2024,,0.8,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1970,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1971,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1972,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1973,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1974,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1975,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1976,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1977,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1978,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1979,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1980,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1981,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1982,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1983,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1984,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1985,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1986,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1987,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1988,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1989,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1990,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1991,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1992,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1993,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1994,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1995,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1996,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1997,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1998,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,1999,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2000,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2001,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2002,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2003,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2004,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2005,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2006,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2007,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2008,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2009,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2010,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2011,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2012,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2013,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2014,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2015,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2016,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2017,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2018,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2019,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2020,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2021,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2022,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2023,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,MP,Northern Mariana Islands,2024,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1970,,0.3,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1971,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1972,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1973,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1974,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1975,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1976,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1977,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1978,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1979,,0.2,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1980,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1981,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1982,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1983,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1984,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1985,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1986,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1987,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1988,,0.1,,,,TON,tonnes,,,,,N,National,,
DATAFLOW,SPC:DF_CLIMATE_CHANGE(1.0),Climate Change indicators,I,A,Annual,GHG_EMI_CAPITA,Greenhouse gaz emission per capita,GU,Guam,1989,,0.1,,,,TON,tonnes,,,,,N,National,,
